Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/24/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Sub-Saharan Africa (developing only),SSA,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.89682383,83.03586871,83.13170372,82.47063542,82.59539268,82.7500928,82.88421516,82.9880944,83.17792077,83.35786077,83.55903847,83.71669108,83.8997808,84.05897638,84.24703168,84.40390298,84.58329171,84.78484396,84.93890279,85.09541601,85.21870819,85.32151839,85.70634072,85.89937062,85.95142477
Sub-Saharan Africa (developing only),SSA,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.94655801,38.94467871,38.99096126,39.06639288,38.97917165,39.06919215,39.16994953,39.07443382,39.21793418,39.33569834,39.48841851,39.60494403,39.70079122,39.78721606,39.86901591,39.95038795,40.02936683,40.11779744,40.1856242,40.24711465,40.32631692,40.27393064,40.23843454,40.32944465,40.3435444
Sub-Saharan Africa (developing only),SSA,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (developing only),SSA,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (developing only),SSA,Urban population growth (annual %),SP.URB.GROW,,4.61997332,4.56249879,4.615484428,4.658352869,4.682473088,4.623943067,4.655031963,4.700573541,4.756226437,4.697269066,4.90279348,4.95010184,4.93977663,4.920763835,4.973721849,5.040327575,4.983803328,4.989931137,4.705169719,4.595992323,4.777296546,4.770066808,4.826998461,4.944868728,5.069333988,5.094237623,5.026712085,4.971059067,4.894270783,4.908300508,4.533147803,4.446412,4.361667029,4.116240062,4.028934129,3.96409474,3.951434279,3.895595626,3.903747234,3.9264647,4.080086822,4.03075403,4.039125778,4.064172015,4.107562049,4.130914848,4.160615981,4.226669906,4.228014834,4.228721748,4.216248156,4.202286333,4.179277996,4.154116274
Sub-Saharan Africa (developing only),SSA,Urban population,SP.URB.TOTL,33322963,34862475,36453075,38135561,39912050,41780921,43712847,45747694,47898098,50176240,52533153,55108745,57836684,60693687,63680280,66847560,70216896,73716368,77394764,81036319,84760742,88810014,93046311,97537655,102360764,107549773,113028614,118710237,124611393,130710212,137125862,143341980,149715555,156245649,162677095,169231248,175939735,182891878,190016606,197434374,205186565,213558355,222166367,231139946,240533871,250413949,260758336,271607489,283087441,295056420,307533535,320499912,333968236,347925697,362378935
Sub-Saharan Africa (developing only),SSA,Urban population (% of total),SP.URB.TOTL.IN.ZS,14.61694083,14.93282596,15.24584821,15.57119973,15.907249,16.25097061,16.58890523,16.93448276,17.29013215,17.65786157,18.01836682,18.41629963,18.8274685,19.24100907,19.65388675,20.07888827,20.51923553,20.95241553,21.39169275,21.77737889,22.14468321,22.55646778,22.97372674,23.41036055,23.87999269,24.3859086,24.90718874,25.42377031,25.93982918,26.45176636,26.98432016,27.4314182,27.86526405,28.28735569,28.65439681,29.00929472,29.35663922,29.70933162,30.05251075,30.40086335,30.75660582,31.16889143,31.58235164,32.00251206,32.4297546,32.86932389,33.31534717,33.77113228,34.25075337,34.7357883,35.22794849,35.72368253,36.22300027,36.72424019,37.22805127
Sub-Saharan Africa (all income levels),SSF,Population density (people per sq. km of land area),EN.POP.DNST,,9.855310411,10.09324563,10.33833953,10.59124871,10.85260159,11.12309003,11.40332139,11.69371552,11.99461031,12.3064013,12.6302252,12.96520113,13.31238022,13.67340464,14.04911682,14.43983093,14.84542615,15.26563147,15.70051577,16.1496575,16.61247283,17.08922452,17.58056362,18.08759039,18.61063328,19.14958304,19.70360557,20.27159688,20.85218761,21.44395204,22.05073156,22.67268302,23.40828748,24.05974292,24.72299667,25.39902248,26.08930478,26.79623456,27.52338241,28.27332189,29.03772394,29.8128762,30.60986741,31.43429518,32.28789073,33.17164279,34.08548281,35.02874962,35.99995736,36.99816597,38.02250449,39.07419152,40.1516583,41.2537017
Sub-Saharan Africa (all income levels),SSF,Population in largest city,EN.URB.LCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (all income levels),SSF,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.48027331,25.84887222,26.24594563,26.62088638,26.96556431,27.28609234,27.64426787,28.00823575,28.37865862,28.7574698,29.10687204,29.32828503,29.5962448,29.83284521,30.02820625,30.20828323,30.32363865,30.41541164,30.45985995,30.45765094,30.47628774,30.43158117,30.39451469,30.3976983,30.4248479,30.39117297,30.34209381,30.31062597,30.29669088,30.27546242,30.26194963,30.38376192,30.20712637,30.02008057,29.84662146,29.71178766,29.88736997,29.84255423,29.81371298,29.7697568,29.76929917,29.72519596,29.69763256,29.63876583,29.58216495,29.41798783,29.27649857,28.97854665,28.83457309,28.72508335,28.62205686,28.53282825,28.47366431,28.42500359,28.4011898
Sub-Saharan Africa (all income levels),SSF,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (all income levels),SSF,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.298248164,6.475946745,6.663277409,6.850559346,7.033192697,7.217783006,7.412252218,7.617459027,7.83767386,8.06991938,8.293451255,8.497431391,8.717900709,8.935814736,9.147990971,9.363415507,9.57353637,9.779331697,9.988344091,10.17213476,10.36214946,10.53931175,10.7233273,10.92858562,11.11596199,11.30329029,11.49762595,11.69825385,11.89763208,12.09547219,12.29942633,12.49711388,12.57949152,12.65066381,12.70575661,12.76903753,12.93583051,13.04256644,13.15386981,13.26536473,13.39515703,13.53118308,13.67485685,13.8130837,13.95362289,14.05940028,14.17273971,14.22567068,14.34033914,14.46887911,14.60253837,14.74016385,14.88320491,15.03141125,15.18785992
Sub-Saharan Africa (all income levels),SSF,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.54,,,0.46,0.46,0.46,0.43,0.4515,0.465,0.5022,0.53,0.73,0.79,,0.985,1.01455,1.065,,1.145,,1.27,,1.17
Sub-Saharan Africa (all income levels),SSF,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.62,,,0.56,0.56,0.56,0.59,0.6195,0.615,0.6642,0.66,0.86,0.88,,1.035,1.06605,1.14,,1.245,,1.355,,1.32
Sub-Saharan Africa (all income levels),SSF,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.90015574,83.03905527,83.13476476,82.47372809,82.57146444,82.72605314,82.86007993,82.96389614,83.15356702,83.33438473,83.53649063,83.69503443,83.87913727,84.0392745,84.22815846,84.38601554,84.56629594,84.76878115,84.92375841,85.08123422,85.20545099,85.30926872,85.69462862,85.88844853,85.940517
Sub-Saharan Africa (all income levels),SSF,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.96228759,38.95988794,39.0056299,39.08045134,39.03651846,39.12593266,39.22605078,39.12961861,39.27255193,39.38968203,39.54169509,39.65729706,39.75271183,39.83817199,39.91909627,39.99976687,40.0780914,40.16579472,40.23296532,40.29365463,40.37237079,40.31883968,40.28339274,40.37379271,40.38747433
Sub-Saharan Africa (all income levels),SSF,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (all income levels),SSF,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (all income levels),SSF,Urban population growth (annual %),SP.URB.GROW,,4.618710935,4.557267802,4.610377753,4.653765836,4.67852975,4.621028757,4.652570899,4.697521413,4.751360416,4.690254316,4.893202497,4.939148313,4.92830724,4.90988794,4.964040721,5.031786691,4.976427041,4.982881167,4.70038044,4.593476011,4.776762435,4.771238347,4.828832001,4.948537388,5.071964212,5.095681925,5.027323483,4.971148678,4.894331184,4.908556494,4.534109471,4.447616347,4.36306636,4.117998839,4.027940889,3.963057847,3.9503535,3.894761419,3.902909374,3.925384302,4.078672796,4.029994117,4.037578908,4.062752707,4.106249165,4.129831393,4.159229398,4.225514982,4.226589098,4.227732396,4.21448531,4.201140498,4.17830477,4.153182232
Sub-Saharan Africa (all income levels),SSF,Urban population,SP.URB.TOTL,33398886,34941484,36533861,38218210,39996796,41868058,43802793,45840749,47994128,50274502,52632504,55207919,57934720,60789921,63774638,66940437,70308737,73807600,77485345,81127451,84854021,88907296,93149275,97647297,102479410,107677129,113164013,118853134,124761500,130867741,137291458,143516403,149899462,156439675,162881859,169442644,176157754,183116608,190248563,197673792,205433248,213812198,222428817,231409556,240811154,250699460,261052925,271910715,283400343,295378511,307866324,320841305,334320299,348289220,362754306
Sub-Saharan Africa (all income levels),SSF,Urban population (% of total),SP.URB.TOTL.IN.ZS,14.63138673,14.94758964,15.26036203,15.58546288,15.92128615,16.26481334,16.60261457,16.94807803,17.30357001,17.67102554,18.03113731,18.42851834,18.8390845,19.25200605,19.6643129,20.08881352,20.52872478,20.96153943,21.40028581,21.78555808,22.15255836,22.5640942,22.98115739,23.41759062,23.88749894,24.39366756,24.91516695,25.43195309,25.94820965,26.46036076,26.99314362,27.44058201,27.87481133,28.2973226,28.66485937,29.0194837,29.36654426,29.71893993,30.06184973,30.40992617,30.76535825,31.1772633,31.59040921,32.01016571,32.43702015,32.87621447,33.3218928,33.77730133,34.25656546,34.7412141,35.23303604,35.72834839,36.22731395,36.72822481,37.23171524
Suriname,SUR,Population density (people per sq. km of land area),EN.POP.DNST,,1.911474359,1.963653846,2.016217949,2.070480769,2.126916667,2.186775641,2.248429487,2.30599359,2.351570513,2.379923077,2.388583333,2.38024359,2.361166667,2.340410256,2.324685897,2.316461538,2.314442308,2.317070513,2.321391026,2.32549359,2.328903846,2.333288462,2.341294872,2.356480769,2.381211538,2.41649359,2.461,2.511865385,2.564955128,2.617153846,2.667102564,2.715205128,2.762185897,2.809487179,2.857884615,2.908032051,2.958775641,3.007102564,3.048955128,3.081737179,3.103910256,3.117121795,3.125903846,3.136615385,3.153839744,3.179185897,3.211237179,3.247801282,3.285397436,3.321416667,3.355378205,3.388044872,3.419551282,3.450307692
Suriname,SUR,Population in largest city,EN.URB.LCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.41,0.41,0.41,0.4305,0.41,0.4428,0.41,0.61,0.5,0.5,0.94,0.9682,,,1.12,,1.52,,1.34
Suriname,SUR,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.56,0.56,0.56,0.588,0.56,0.6048,0.56,0.76,0.5,0.5,0.94,0.9682,0.91,,1.14,,1.57,,1.29
Suriname,SUR,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.9,97.9,97.9,97.9,97.9,98,98,98,98,98.1,98.1,98.1,98.1
Suriname,SUR,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,99.1,99.1,99.1,90,90,90,90,90,89.9,89.8,89.6,89.5,89.4,89.3,89.2,89.1,89,88.8,88.7,88.6,88.5,88.4,88.4,88.4
Suriname,SUR,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Urban population growth (annual %),SP.URB.GROW,2.983328332,2.87279354,2.773255242,2.719895557,2.590337869,2.197904889,2.282040198,2.281867424,2.029316446,1.456164673,0.69471072,-0.142548354,1.907754639,4.052061522,3.762233214,3.753632136,3.862443593,3.902667521,3.899064046,3.761958965,3.553439876,0.261898958,0.303418549,0.455928801,0.761545007,1.159162991,1.583629748,1.939936733,2.158711056,2.205667462,2.127503357,2.003196413,1.89970409,1.827684915,1.810436676,1.820003959,1.851138657,1.840396902,1.731925821,1.493589175,1.179327651,0.826801403,0.536001717,0.390819337,0.451481892,0.465303982,0.699823952,0.900950429,1.030164738,1.049925696,0.98783054,0.914771628,0.866193928,0.823049914,0.812114128
Suriname,SUR,Urban population,SP.URB.TOTL,137041,141035,145001,148999,152909,156307,159915,163606,166960,169409,170590,170347,173628,180808,187740,194921,202597,210660,219036,227433,235660,236278,236996,238079,239899,242696,246570,251400,256886,262615,268262,273690,278939,284084,289274,294587,300091,305665,311005,315685,319430,322082,323813,325081,326552,328075,330379,333369,336821,340376,343755,346914,349932,352824,355701
Suriname,SUR,Urban population (% of total),SP.URB.TOTL.IN.ZS,47.26,47.297,47.335,47.372,47.341,47.109,46.877,46.644,46.412,46.18,45.948,45.716,46.76,49.087,51.421,53.749,56.064,58.346,60.597,62.803,64.96,65.035,65.11,65.184,65.259,65.334,65.408,65.483,65.557,65.632,65.706,65.78,65.854,65.928,66.002,66.076,66.15,66.223,66.297,66.371,66.444,66.517,66.591,66.664,66.737,66.682,66.615,66.547,66.479,66.412,66.344,66.276,66.208,66.14,66.085
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,,87.14484407,88.11201663,89.02322245,89.96550936,90.87282744,91.71862786,92.50243243,93.22068607,93.94193347,94.34975052,94.74945946,95.56386694,96.49573805,97.49735967,98.52609148,99.5739501,100.6341164,101.6658004,102.6813514,103.5304574,104.2849272,105.0956133,105.862183,106.5924532,107.313264,107.98,108.5829522,109.16,109.6869439,110.1702079,110.2555925,110.2913929,110.7132017,111.1503326,111.4760707,111.7122869,111.9187318,112.0689397,112.183368,112.0316008,111.8267568,111.7861123,111.6893369,111.6898129,111.7007692,111.7059044,111.7385031,111.8343659,112.006779,112.1088769,112.2605224,112.4517343,112.5726377,112.6789636
Slovak Republic,SVK,Population in largest city,EN.URB.LCTY,238519,243133,247176,251287,255472,259715,264035,268426,272897,277429,282043,288896,297536,306410,315561,324985,334705,344687,354981,365583,376517,383912,389491,395151,400902,406720,412631,418628,424720,430884,437146,440985,439724,438470,437218,435969,434722,433482,432244,431010,429777,428603,427902,427203,426504,425808,424121,421451,418794,416160,413540,410936,408345,405770,403212
Slovak Republic,SVK,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,17.52080843,17.08358014,16.80046491,16.53869848,16.28149748,16.04027563,15.8193265,15.61714927,15.43332549,15.25657122,15.13708783,15.08958553,15.03094991,14.96217097,14.8912746,14.82482182,14.76473385,14.71107042,14.670261,14.64003892,14.64205202,14.63121088,14.59899623,14.57493059,14.55805855,14.54421141,14.53967896,14.54556321,14.55691582,14.57604758,14.60286134,14.64477735,14.61385891,14.53203481,14.44911227,14.38123472,14.32523391,14.27318798,14.22873273,14.18899901,14.18294069,14.18776914,14.20765862,14.23190242,14.24977398,14.26352455,14.24507367,14.18993492,14.12673563,14.057707,14.02637857,13.99044893,13.94189027,13.89501944,13.84263942
Slovak Republic,SVK,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,0.54,0.567,0.68,0.7344,0.7,0.9,1.19,,1.43,1.4729,1.68,,1.53,,1.85,,1.61
Slovak Republic,SVK,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.66,0.66,0.61,0.6405,0.69,0.7452,0.74,0.94,1.17,,1.35,1.3905,1.57,,1.7,,1.98,,1.77
Slovak Republic,SVK,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Slovak Republic,SVK,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4
Slovak Republic,SVK,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Urban population growth (annual %),SP.URB.GROW,1.937932742,4.443109868,3.320323167,3.219864109,3.219076053,3.139861419,3.036719161,2.935636635,2.835962244,2.798946463,2.435692639,2.715029424,3.336186801,3.397517066,3.417756899,3.389953824,3.353195574,3.302840126,3.220542475,3.149128906,2.93323627,2.019084636,1.663160247,1.607701637,1.560731584,1.535959903,1.474042397,1.402434563,1.366724882,1.309537436,1.259043597,0.587734053,-0.075014596,0.275894654,0.286306364,0.184797926,0.103722752,0.078330671,0.025942976,-0.00625467,-0.243775783,-0.307577023,-0.303777827,-0.333982296,-0.289251561,-0.259770775,-0.267534008,-0.243703784,-0.186060861,-0.141099023,-0.408451131,-0.375189696,-0.284819857,-0.295837466,-0.254719728
Slovak Republic,SVK,Urban population,SP.URB.TOTL,1361347,1423197,1471245,1519388,1569094,1619143,1669066,1718790,1768232,1818423,1863258,1914539,1979489,2047898,2119100,2192168,2266922,2343045,2419732,2497145,2571477,2623925,2667930,2711169,2753815,2796439,2837965,2878046,2917651,2956110,2993564,3011210,3008952,3017265,3025916,3031513,3034659,3037037,3037825,3037635,3030239,3020933,3011770,3001728,2993058,2985293,2977317,2970070,2964549,2960369,2948302,2937261,2928907,2920255,2912826
Slovak Republic,SVK,Urban population (% of total),SP.URB.TOTL.IN.ZS,33.464,33.953,34.714,35.483,36.26,37.043,37.833,38.63,39.435,40.243,41.057,42.009,43.064,44.122,45.187,46.257,47.331,48.405,49.482,50.56,51.638,52.31,52.777,53.244,53.711,54.176,54.641,55.105,55.568,56.03,56.491,56.78,56.719,56.659,56.598,56.537,56.476,56.416,56.355,56.294,56.233,56.163,56.013,55.863,55.713,55.563,55.412,55.261,55.111,54.96,54.685,54.41,54.163,53.945,53.757
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,,79.15248262,79.62507448,80.28654419,81.03843098,81.88480636,82.91484608,83.88917577,84.63485601,85.0980139,85.64503476,86.31256207,87.00263158,87.72080437,88.18927507,89.05566038,90.37979146,91.4785005,92.48003972,93.47562066,94.40491559,94.66390268,94.85273088,95.4479146,95.93614697,96.4071996,97.61489573,98.79721946,99.06633565,99.12368421,99.21355511,99.2765144,99.13098312,98.89503476,98.7806852,98.8019861,98.74021847,98.60754717,98.39270109,98.46300894,98.75496524,98.91062562,99.03326713,99.09299901,99.15650447,99.32840119,99.64587885,100.2046673,100.3632572,101.2745283,101.7171301,101.9286495,102.1429494,102.2816783,102.394141
Slovenia,SVN,Population in largest city,EN.URB.LCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.64,0.672,0.66,0.7128,0.67,0.87,1.11,,1.21,1.2463,1.26,,1.62,,1.77,,1.68
Slovenia,SVN,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.59,0.59,0.66,0.693,0.63,0.6804,0.76,0.96,1.12,,1.23,1.2669,1.18,,1.67,,1.86,,1.78
Slovenia,SVN,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7
Slovenia,SVN,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1
Slovenia,SVN,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Urban population growth (annual %),SP.URB.GROW,4.207159847,3.743749184,3.396792821,3.601381347,3.672397787,3.740093126,3.918820252,3.800045523,3.486078635,3.105873881,3.166748523,3.358706293,3.616099233,3.587062136,3.249774952,3.644230465,4.096198251,3.768503682,3.600309305,3.529329934,3.399151038,2.119607575,0.525700959,0.950822295,0.83457998,0.8130266,1.567021804,1.525120287,0.594163658,0.374941355,0.408811658,0.3151958,-0.093324529,-0.184825423,-0.060392773,0.074988842,-0.009234,-0.079169371,-0.164897225,0.12474225,0.349225465,0.212668445,0.11796497,-0.121029566,-0.117613033,-0.008809234,0.136801972,0.376498891,-0.026789531,0.722472671,0.250432576,0.023701941,0.025646389,-0.048958129,-0.028878979
Slovenia,SVN,Urban population,SP.URB.TOTL,446954,464004,480036,497639,516254,535928,557347,578934,599472,618383,638279,660081,684387,709382,732814,760012,791790,822198,852339,882958,913487,933056,937974,946935,954871,962666,977870,992898,998815,1002567,1006674,1009852,1008910,1007047,1006439,1007194,1007101,1006304,1004646,1005900,1009419,1011568,1012762,1011537,1010348,1010259,1011642,1015458,1015186,1022547,1025111,1025354,1025617,1025115,1024819
Slovenia,SVN,Urban population (% of total),SP.URB.TOTL.IN.ZS,28.204,29.107,29.934,30.776,31.631,32.497,33.376,34.266,35.169,36.081,37.004,37.972,39.058,40.153,41.259,42.374,43.499,44.627,45.762,46.901,48.045,48.94,49.1,49.26,49.42,49.58,49.74,49.9,50.061,50.22,50.38,50.507,50.534,50.561,50.589,50.616,50.643,50.671,50.698,50.725,50.752,50.78,50.777,50.685,50.593,50.501,50.409,50.317,50.224,50.133,50.04,49.948,49.856,49.764,49.695
Sweden,SWE,Population density (people per sq. km of land area),EN.POP.DNST,,18.32626115,18.42761612,18.53177365,18.67074621,18.84742652,19.02762831,19.17417507,19.28223668,19.41821904,19.60033387,19.73566798,19.79407321,19.8282205,19.88583857,19.96499732,20.03773944,20.10903153,20.1676634,20.21172199,20.25279281,20.2770946,20.28869474,20.29788224,20.31633523,20.34991958,20.39730224,20.46547741,20.55975289,20.69738266,20.85791051,21.0005727,21.12410928,21.24716333,21.39870595,21.51128089,21.54554272,21.55788371,21.56985427,21.58666959,21.62136034,21.6794853,21.75015353,21.83123507,21.91726617,22.00509821,22.12922211,22.29393186,22.46828727,22.66051323,22.85452552,23.02776478,23.36960279,23.56846615,23.78738891
Sweden,SWE,Population in largest city,EN.URB.LCTY,804595,827495,868218,910946,955839,1002812,1028084,1029739,1031400,1033058,1034722,1033207,1028502,1023832,1019177,1014543,1009924,1005338,1000767,996217,991681,991930,996974,1002044,1007147,1012261,1017409,1022583,1027790,1033010,1038263,1051209,1072208,1093567,1115381,1137631,1155126,1167554,1180134,1192848,1205718,1216110,1223997,1231936,1239937,1247968,1263550,1286995,1310908,1335197,1359972,1385205,1410906,1437084,1463748
